date,country,net_injection,hdd,wind_weighted,day_sin,day_cos,day_of_week,is_weekend,stock_twh_lag_1,stock_fill_rate,hdd_wind,cold_weekend,net_injection_lag_1,net_injection_lag_7,hdd_roll_mean_7,wind_roll_mean_7
2016-06-01,FR,-0.07169999999999987,2.792602510452273,21.018549251556394,0.4878471454423119,-0.8729290708206411,2,0,51.9722,51.9722,58.69645340596113,0.0,-0.09619999999999607,0.3947999999999965,1.9082275009155276,19.867852660587857
2016-06-02,FR,0.07329999999999615,2.877455949783325,25.063225221633914,0.47275920928627757,-0.881191653407483,3,0,51.9005,51.9005,72.11832653475001,0.0,-0.07169999999999987,0.48210000000000264,2.0974655519212995,21.256722136906212
2016-06-03,FR,0.2476000000000056,2.8696859741210936,17.91736879348755,0.4575313760742512,-0.8891934772070711,4,0,51.9738,51.9738,51.417221919826204,0.0,0.07329999999999615,0.4346999999999994,2.486239369256156,21.728239706584386
2016-06-04,FR,0.40619999999999834,1.7001437091827398,15.294100284576416,0.44216815196707204,-0.8969321743510065,5,1,52.2214,52.2214,26.002168386432544,1.7001437091827398,0.2476000000000056,0.6278999999999968,2.6307839284624377,21.459267881938388
2016-06-05,FR,0.5212000000000003,0.7226026153564433,12.651456022262572,0.42667408318992467,-0.9044054548343001,6,1,52.6276,52.6276,9.14197520975396,0.7226026153564433,0.40619999999999834,0.5625,2.451727429798671,20.70293389729091
2016-06-06,FR,0.4806999999999988,0.0,13.205111360549926,0.4110537546870351,-0.9116111071930239,0,0,53.1488,53.1488,0.0,0.0,0.5212000000000003,0.12409999999999854,2.013171076093401,18.969327347619192
2016-06-07,FR,0.42020000000000124,0.0,14.64143786430359,0.3953117887649151,-0.9185469991587165,1,0,53.6295,53.6295,0.0,0.0,0.4806999999999988,-0.09619999999999607,1.5660701084136963,17.11303554262434
2016-06-08,FR,0.4846999999999966,0.0,16.677845430374145,0.37945284372454435,-0.925211078289358,2,0,54.0497,54.0497,0.0,0.0,0.42020000000000124,-0.07169999999999987,1.1671268926348002,16.49293499674116
2016-06-09,FR,0.2850999999999999,0.0,17.643325805664062,0.36348161248290634,-0.9316013725767187,3,0,54.5344,54.5344,0.0,0.0,0.4846999999999966,0.07329999999999615,0.7560617569514682,15.432949365888321
2016-06-10,FR,0.5374000000000052,0.035331306457521805,15.730842590332033,0.3474028211842774,-0.9377159910299093,4,0,54.8195,54.8195,0.5557912203940572,0.0,0.2850999999999999,0.2476000000000056,0.3511539472852436,15.120588479723251
2016-06-11,FR,0.6141999999999967,0.2903109359741194,17.16017951965332,0.3312212278016865,-0.9435531242349544,5,1,55.3569,55.3569,4.9817877778344695,0.2903109359741194,0.5374000000000052,0.40619999999999834,0.14974926539829778,15.387171227591379
2016-06-12,FR,0.6647000000000034,1.1142480850219751,24.780027294158938,0.31494162072895193,-0.9491110448902284,6,1,55.9711,55.9711,27.61109795930887,1.1142480850219751,0.6141999999999967,0.5212000000000003,0.20569861820765947,17.119824266433717
2016-06-13,FR,0.4462999999999937,1.2326027297973638,28.060199737548828,0.2985688173637202,-0.9543881083175908,0,0,56.6358,56.6358,34.58707879516196,0.0,0.6647000000000034,0.4806999999999988,0.38178472246442574,19.24197974886213
2016-06-14,FR,0.3341000000000065,1.9795397377014154,25.873929500579834,0.2821076626819194,-0.9593827529490743,1,0,57.0821,57.0821,51.21847161688272,0.0,0.4462999999999937,0.42020000000000124,0.664576113564628,20.846621411187307
2016-06-15,FR,0.4764999999999944,2.344789609909057,18.698067665100098,0.26556302780405594,-0.9640935007889755,2,0,57.4162,57.4162,43.84303478650321,0.0,0.3341000000000065,0.4846999999999966,0.9995460578373504,21.135224587576733
2016-06-16,FR,0.5277999999999992,2.3882894420623764,17.612771034240723,0.24893980855376657,-0.9685189578512204,3,0,57.8927,57.8927,42.06439510653916,0.0,0.4764999999999944,0.2850999999999999,1.3407302638462613,21.13085962023054
2016-06-17,FR,0.5659000000000063,2.436352310180663,22.228866767883304,0.23224292400907015,-0.9726578145718654,4,0,58.4205,58.4205,54.15735090263065,0.0,0.5277999999999992,0.5374000000000052,1.6837332643781386,22.05914878845215
2016-06-18,FR,0.5862999999999943,2.82295660018921,22.10927619934082,0.21547731504673012,-0.976508846196619,5,1,58.9864,58.9864,62.41352717233537,2.82295660018921,0.5659000000000063,0.6141999999999967,2.0455397878374373,22.766162599836075
2016-06-19,FR,0.5656000000000034,2.1747901821136484,16.99733657836914,0.19864794288017112,-0.9800709131432666,6,1,59.5727,59.5727,36.9656407127184,2.1747901821136484,0.5862999999999943,0.6647000000000034,2.1970458017076764,21.654349640437538
2016-06-20,FR,0.4029999999999987,1.330373353958132,30.174398040771482,0.18175978759137534,-0.9833429613388902,0,0,60.1383,60.1383,40.143215125168844,0.0,0.5656000000000034,0.4462999999999937,2.211013033730643,21.956377969469344
2016-06-21,FR,0.3252999999999986,0.0,16.654179191589357,0.16481784665719793,-0.9863240225317866,1,0,60.5413,60.5413,0.0,0.0,0.4029999999999987,0.3341000000000065,1.9282216426304408,20.639270782470703
2016-06-22,FR,0.4246000000000052,0.0,15.853589868545534,0.14782713347053048,-0.9890132145779883,2,0,60.8666,60.8666,0.0,0.0,0.3252999999999986,0.4764999999999944,1.5932516983577185,20.232916811534334
2016-06-23,FR,0.4568999999999974,0.0,17.857103633880612,0.13079267585675922,-0.9914097417023038,3,0,61.2912,61.2912,0.0,0.0,0.4246000000000052,0.5277999999999992,1.2520674923488075,20.26782146862575
2016-06-24,FR,0.5760999999999967,0.0,18.83407201766968,0.11371951458594969,-0.9935128947338007,4,0,61.7481,61.7481,0.0,0.0,0.4568999999999974,0.5659000000000063,0.9040171623229986,19.782850790023804
2016-06-25,FR,0.7306000000000026,0.0,21.658041858673094,0.0966127018812031,-0.9953220513156602,5,1,62.3242,62.3242,0.0,0.0,0.5760999999999967,0.5862999999999943,0.5007376480102543,19.718388741356986
2016-06-26,FR,0.7004000000000019,0.4305616569519053,21.398695135116576,0.07947729992362097,-0.9968366760893436,6,1,63.0548,63.0548,9.213457633984468,0.4305616569519053,0.7306000000000026,0.5656000000000034,0.2515621444157196,20.347154249463763
2016-06-27,FR,0.6700999999999908,0.1353943061828602,23.732958221435545,0.062318379354325076,-0.998056320853012,0,0,63.7552,63.7552,3.2133074120580734,0.0,0.7004000000000019,0.4029999999999987,0.08085085187639507,19.4269485609872
2016-06-28,FR,0.7432000000000016,0.0,25.879717063903808,0.04514101777397193,-0.9989806246941579,1,0,64.4253,64.4253,0.0,0.0,0.6700999999999908,0.3252999999999986,0.08085085187639507,20.744882542746407
2016-06-29,FR,0.7435000000000116,0.0,25.349056339263917,0.02795029824021032,-0.999609314096404,2,0,65.1685,65.1685,0.0,0.0,0.7432000000000016,0.4246000000000052,0.08085085187639507,22.101377752849032
2016-06-30,FR,0.7182999999999993,0.0,24.47588653564453,0.01075130776352193,-0.9999422030204416,3,0,65.912,65.912,0.0,0.0,0.7435000000000116,0.4568999999999974,0.08085085187639507,23.046918167386735
2016-07-01,FR,0.7253999999999934,0.0,26.815314197540282,-0.00645086419810515,-0.9999791929590823,4,0,66.6303,66.6303,0.0,0.0,0.7182999999999993,0.5760999999999967,0.08085085187639507,24.18709562165396
2016-07-02,FR,0.8829999999999956,0.0,27.119291687011717,-0.023651127245231586,-0.9997202729664083,5,1,67.3557,67.3557,0.0,0.0,0.7253999999999934,0.7306000000000026,0.08085085187639507,24.96727416855948
2016-07-03,FR,0.8893000000000058,0.4768317890167246,22.13901596069336,-0.04084439154329611,-0.9991655196610109,6,1,68.2387,68.2387,10.556586587607235,0.4768317890167246,0.8829999999999956,0.7004000000000019,0.08746087074279783,25.073034286499023
2016-07-04,FR,0.4702000000000055,0.0,15.288493537902832,-0.05802556932878035,-0.9983150972033183,0,0,69.128,69.128,0.0,0.0,0.8893000000000058,0.6700999999999908,0.06811882700238923,23.86668218885149
2016-07-05,FR,0.5486999999999966,0.0,23.041309928894044,-0.07518957641475855,-0.9971692572470178,1,0,69.5982,69.5982,0.0,0.0,0.4702000000000055,0.7432000000000016,0.06811882700238923,23.46119545527867
2016-07-06,FR,0.3412000000000006,0.0,13.045235204696656,-0.09233133369539122,-0.9957283388645872,2,0,70.1469,70.1469,0.0,0.0,0.5486999999999966,0.7435000000000116,0.06811882700238923,21.703506721769063
2016-07-07,FR,0.450800000000001,0.0,13.111852312088013,-0.10944576864891556,-0.993992768446958,3,0,70.4881,70.4881,0.0,0.0,0.3412000000000006,0.7182999999999993,0.06811882700238923,20.080073261260985
2016-07-08,FR,0.7774000000000001,0.0,21.65685625076294,-0.12652781683868314,-0.9919630595773397,4,0,70.9389,70.9389,0.0,0.0,0.450800000000001,0.7253999999999934,0.06811882700238923,19.34315069743565
2016-07-09,FR,0.8447000000000031,0.0,14.665259313583373,-0.1435724234118113,-0.9896398128792412,5,1,71.7163,71.7163,0.0,0.0,0.7774000000000001,0.8829999999999956,0.06811882700238923,17.564003215517314
2016-07-10,FR,0.7935999999999979,0.0,23.306933212280274,-0.16057454459499376,-0.9870237158387383,6,1,72.561,72.561,0.0,0.0,0.8447000000000031,0.8893000000000058,0.0,17.73084853717259
2016-07-11,FR,0.6954999999999956,0.0,24.991765880584715,-0.17752914918703497,-0.984115542601034,0,0,73.3546,73.3546,0.0,0.0,0.7935999999999979,0.4702000000000055,0.0,19.11703030041286
2016-07-12,FR,0.6347999999999985,0.0,24.746537017822266,-0.19443122004766195,-0.9809161537413774,1,0,74.0501,74.0501,0.0,0.0,0.6954999999999956,0.5486999999999966,0.0,19.360634170259747
2016-07-13,FR,0.6723999999999961,1.238811397552487,23.77171230316162,-0.2112757555821793,-0.9774264960104055,2,0,74.6849,74.6849,29.448668140495297,0.0,0.6347999999999985,0.3412000000000006,0.17697305679321243,20.89298804146903
2016-07-14,FR,0.6875,2.1088940811157233,20.268508911132812,-0.2280577712215198,-0.9736476020539838,3,0,75.3573,75.3573,42.74413847572928,0.0,0.6723999999999961,0.450800000000001,0.4782436398097443,21.915367555618285
2016-07-15,FR,0.7266000000000048,1.0034150218963624,14.412132978439331,-0.24477230089725957,-0.9695805901076308,4,0,76.0448,76.0448,14.461350728133988,0.0,0.6875,0.7774000000000001,0.6215886429377961,20.88040708814349
2016-07-16,FR,0.763300000000001,0.0,15.537603712081909,-0.2614143985111562,-0.965226663665613,5,1,76.7714,76.7714,0.0,0.0,0.7266000000000048,0.8447000000000031,0.6215886429377961,21.005027716500418
2016-07-17,FR,0.7724999999999937,0.0,14.855963230133057,-0.2779791393987801,-0.9605871111248129,6,1,77.5347,77.5347,0.0,0.0,0.763300000000001,0.7935999999999979,0.6215886429377961,19.797746290479388
2016-07-18,FR,0.6213000000000051,0.0,15.913811779022218,-0.2944616217868012,-0.9556633054034704,0,0,78.3072,78.3072,0.0,0.0,0.7724999999999937,0.6954999999999956,0.6215886429377961,18.500895704541886
2016-07-19,FR,0.7163000000000039,0.0,19.757013511657714,-0.3108569682435036,-0.9504567035349151,1,0,78.9285,78.9285,0.0,0.0,0.6213000000000051,0.6347999999999985,0.6215886429377961,17.788106632232665
2016-07-20,FR,0.7120000000000033,0.0,23.035311698913574,-0.3271603271220951,-0.9449688462364056,2,0,79.6448,79.6448,0.0,0.0,0.7163000000000039,0.6723999999999961,0.4446155861445837,17.682906545911518
2016-07-21,FR,0.7574999999999932,0.0,16.92947998046875,-0.34336687399638804,-0.939201357453208,3,0,80.3568,80.3568,0.0,0.0,0.7120000000000033,0.6875,0.1433450031280518,17.20590241295951
2016-07-22,FR,0.7968999999999937,0.0,15.751852416992188,-0.3594718130884232,-0.9331559438780432,4,0,81.1143,81.1143,0.0,0.0,0.7574999999999932,0.7266000000000048,0.0,17.397290904181343
2016-07-23,FR,0.7858000000000089,0.0,17.933791065216063,-0.3754703786876202,-0.9268343944460494,5,1,81.9112,81.9112,0.0,0.0,0.7968999999999937,0.763300000000001,0.0,17.73960338320051
2016-07-24,FR,0.8233999999999924,0.0,15.604432821273804,-0.3913578365610259,-0.9202385798054075,6,1,82.697,82.697,0.0,0.0,0.7858000000000089,0.7724999999999937,0.0,17.84652761050633
2016-07-25,FR,0.450800000000001,0.0,16.177637767791747,-0.4071294853542516,-0.9133704517637858,0,0,83.5204,83.5204,0.0,0.0,0.8233999999999924,0.6213000000000051,0.0,17.884217037473405
2016-07-26,FR,0.4637000000000029,0.0,17.342571687698364,-0.4227806579826773,-0.9062320427107697,1,0,83.9712,83.9712,0.0,0.0,0.450800000000001,0.7163000000000039,0.0,17.539296776907783
2016-07-27,FR,0.3795000000000073,0.0,19.657335901260378,-0.4383067230125192,-0.898825465016444,2,0,84.4349,84.4349,0.0,0.0,0.4637000000000029,0.7120000000000033,0.0,17.05672880581447
2016-07-28,FR,0.5041999999999973,0.0,21.749537754058835,-0.45370308603134424,-0.8911529104063088,3,0,84.8144,84.8144,0.0,0.0,0.3795000000000073,0.7574999999999932,0.0,17.74530848775591
2016-07-29,FR,0.7190999999999974,0.0,22.300504970550534,-0.46896519100763184,-0.8832166493127127,4,0,85.3186,85.3186,0.0,0.0,0.5041999999999973,0.7968999999999937,0.0,18.680830281121388
2016-07-30,FR,0.8016999999999967,0.0,16.21892204284668,-0.48408852163897587,-0.8750190302029955,5,1,86.0377,86.0377,0.0,0.0,0.7190999999999974,0.7858000000000089,0.0,18.435848992211476
2016-07-31,FR,0.7802999999999969,0.0,17.426857328414915,-0.4990686026885319,-0.8665624788845385,6,1,86.8394,86.8394,0.0,0.0,0.8016999999999967,0.8233999999999924,0.0,18.69619535037449
2016-08-01,FR,0.7177000000000078,0.0,20.618250560760497,-0.5139010013093103,-0.8578494977869301,0,0,87.6197,87.6197,0.0,0.0,0.7802999999999969,0.450800000000001,0.0,19.330568606512887
2016-08-02,FR,0.7104999999999961,0.0,29.460608386993407,-0.5285813283559292,-0.8488826652214553,1,0,88.3374,88.3374,0.0,0.0,0.7177000000000078,0.4637000000000029,0.0,21.061716706412177
2016-08-03,FR,0.7158000000000015,0.0,25.656858348846438,-0.5431052396834317,-0.8396646346181327,2,0,89.0479,89.0479,0.0,0.0,0.7104999999999961,0.3795000000000073,0.0,21.918791341781617
2016-08-04,FR,0.7269000000000005,0.0,22.2803409576416,-0.5574684374327892,-0.8301981337405212,3,0,89.7637,89.7637,0.0,0.0,0.7158000000000015,0.5041999999999973,0.0,21.99462037086487
2016-08-05,FR,0.729699999999994,0.0,20.517637538909913,-0.5716666713027052,-0.8204859638785327,4,0,90.4906,90.4906,0.0,0.0,0.7269000000000005,0.7190999999999974,0.0,21.739925023487636
2016-08-06,FR,0.734800000000007,0.0,15.79739031791687,-0.5856957398073508,-0.8105309990194823,5,1,91.2203,91.2203,0.0,0.0,0.729699999999994,0.8016999999999967,0.0,21.679706205640517
2016-08-07,FR,0.8012999999999977,0.0,19.30291013717651,-0.5995514915196489,-0.8003361849976323,6,1,91.9551,91.9551,0.0,0.0,0.734800000000007,0.7802999999999969,0.0,21.94771374974932
2016-08-08,FR,0.7365000000000066,0.0,22.961408042907717,-0.6132298262997502,-0.7899045386224707,0,0,92.7564,92.7564,0.0,0.0,0.8012999999999977,0.7177000000000078,0.0,22.282450532913206
2016-08-09,FR,0.6821999999999946,0.0,21.448597621917727,-0.6267266965083301,-0.7792391467859886,1,0,93.4929,93.4929,0.0,0.0,0.7365000000000066,0.7104999999999961,0.0,21.137877566473826
2016-08-10,FR,0.6824000000000012,0.7768732833862302,20.27538528442383,-0.6400381082043503,-0.7683431655492202,2,0,94.1751,94.1751,15.751405137831195,0.0,0.6821999999999946,0.7158000000000015,0.1109818976266043,20.369095700127737
2016-08-11,FR,0.7583999999999946,0.65558162689209,22.913137340545656,-0.65316012232693,-0.7572198192083127,3,0,94.8575,94.8575,15.021431854916818,0.0,0.6824000000000012,0.7269000000000005,0.20463641575404573,20.45949518339975
2016-08-12,FR,0.8323000000000036,0.0,15.511217451095582,-0.666088855860977,-0.7458723993404063,4,0,95.6159,95.6159,0.0,0.0,0.7583999999999946,0.729699999999994,0.20463641575404573,19.744292313711984
2016-08-13,FR,0.7518000000000029,0.0,15.25782618522644,-0.6788204829862355,-0.734304263829602,5,1,96.4482,96.4482,0.0,0.0,0.8323000000000036,0.734800000000007,0.20463641575404573,19.667211723327636
2016-08-14,FR,0.7580999999999989,0.0,18.784330654144284,-0.6913512362094071,-0.722518835873311,6,1,97.2,97.2,0.0,0.0,0.7518000000000029,0.8012999999999977,0.20463641575404573,19.59312894003732
2016-08-15,FR,0.7553999999999945,0.0,20.507035493850708,-0.7036774074790128,-0.7105196029692745,0,0,97.9581,97.9581,0.0,0.0,0.7580999999999989,0.7365000000000066,0.20463641575404573,19.242504290172032
2016-08-16,FR,0.6918000000000006,0.0,18.272081518173216,-0.7157953492826642,-0.6983101158835584,1,0,98.7135,98.7135,0.0,0.0,0.7553999999999945,0.6821999999999946,0.20463641575404573,18.788716275351387
2016-08-17,FR,0.7228000000000065,0.0,16.678603315353392,-0.7277014757264236,-0.6858939875998223,2,0,99.4053,99.4053,0.0,0.0,0.6918000000000006,0.6824000000000012,0.09365451812744142,18.274890279769895
2016-08-18,FR,0.7119,0.0,15.807017993927001,-0.7393922635959241,-0.673274892250183,3,0,100.1281,100.1281,0.0,0.0,0.7228000000000065,0.7583999999999946,0.0,17.25973037311009
2016-08-19,FR,0.7357999999999976,0.0,24.097206020355223,-0.7508642533989489,-0.6604565640279754,4,0,100.84,100.84,0.0,0.0,0.7119,0.8323000000000036,0.0,18.486300168718607
2016-08-20,FR,0.8049999999999926,0.0,31.229605579376223,-0.7621140503891487,-0.6474427960827475,5,1,101.5758,101.5758,0.0,0.0,0.7357999999999976,0.7518000000000029,0.0,20.767982939311434
2016-08-21,FR,0.5206000000000017,0.0,29.24840097427368,-0.7731383255706026,-0.6342374393978054,6,1,102.3808,102.3808,0.0,0.0,0.8049999999999926,0.7580999999999989,0.0,22.26285012790135
2016-08-22,FR,0.5086000000000013,0.0,16.83576092720032,-0.7839338166829201,-0.620844401650647,0,0,102.9014,102.9014,0.0,0.0,0.5206000000000017,0.7553999999999945,0.0,21.738382332665577
2016-08-23,FR,0.9146000000000072,0.0,18.260926532745362,-0.7944973291665992,-0.6072676460566135,1,0,103.41,103.41,0.0,0.0,0.5086000000000013,0.6918000000000006,0.0,21.736788763318742
2016-08-24,FR,0.5476000000000028,0.0,17.542881202697753,-0.8048257371083452,-0.593511190196115,2,0,104.3246,104.3246,0.0,0.0,0.9146000000000072,0.7228000000000065,0.0,21.860257032939362
2016-08-25,FR,0.46229999999999905,0.0,14.018738269805908,-0.8149159841660791,-0.5795791048257612,3,0,104.8722,104.8722,0.0,0.0,0.5476000000000028,0.7119,0.0,21.604788500922066
2016-08-26,FR,0.5360999999999905,0.0,17.587433576583862,-0.8247650844733614,-0.5654755126737576,4,0,105.3345,105.3345,0.0,0.0,0.46229999999999905,0.7357999999999976,0.0,20.67482100895473
2016-08-27,FR,0.4654000000000025,0.0,18.60950765609741,-0.8343701235229537,-0.5512045872199277,5,1,105.8706,105.8706,0.0,0.0,0.5360999999999905,0.8049999999999926,0.0,18.871949877057755
2016-08-28,FR,0.5685000000000002,0.0,26.10223960876465,-0.8437282590292712,-0.5367705514607103,6,1,106.336,106.336,0.0,0.0,0.4654000000000025,0.5206000000000017,0.0,18.422498253413607
2016-08-29,FR,0.30290000000000816,0.0,18.496331596374514,-0.8528367217694595,-0.522177676659508,0,0,106.9045,106.9045,0.0,0.0,0.5685000000000002,0.5086000000000013,0.0,18.659722634724208
2016-08-30,FR,0.3200999999999965,0.0,14.581190299987792,-0.8616928164028521,-0.5074302810827518,1,0,107.2074,107.2074,0.0,0.0,0.30290000000000816,0.9146000000000072,0.0,18.134046030044555
2016-08-31,FR,0.32269999999999754,0.0,16.031644344329834,-0.8702939222685674,-0.49253272872205434,2,0,107.5275,107.5275,0.0,0.0,0.3200999999999965,0.5476000000000028,0.0,17.918155050277708
2016-09-01,FR,0.4870999999999981,0.0,14.866651725769044,-0.8786374941610001,-0.4774894280028391,3,0,107.8502,107.8502,0.0,0.0,0.32269999999999754,0.46229999999999905,0.0,18.03928554398673
2016-09-02,FR,0.37699999999999534,0.0,16.703750991821288,-0.886721063082993,-0.46230483047981086,4,0,108.3373,108.3373,0.0,0.0,0.4870999999999981,0.5360999999999905,0.0,17.913045174734936
2016-09-03,FR,0.5948000000000064,0.0,17.739175462722777,-0.8945422369764496,-0.4469834295196741,5,1,108.7143,108.7143,0.0,0.0,0.37699999999999534,0.4654000000000025,0.0,17.78871200425284
2016-09-04,FR,0.6500000000000057,0.0,25.98496685028076,-0.9020987014301837,-0.43152975897147144,6,1,109.3091,109.3091,0.0,0.0,0.5948000000000064,0.5685000000000002,0.0,17.771958753040856
2016-09-05,FR,0.33859999999999957,0.0,16.66155586242676,-0.9093882203647925,-0.4159483918249421,0,0,109.9591,109.9591,0.0,0.0,0.6500000000000057,0.30290000000000816,0.0,17.509847933905466
2016-09-06,FR,0.1751999999999896,0.0,15.518279123306275,-0.9164086366943458,-0.4002439388573056,1,0,110.2977,110.2977,0.0,0.0,0.33859999999999957,0.3200999999999965,0.0,17.643717765808105
2016-09-07,FR,0.33270000000000266,0.0,18.544414138793947,-0.9231578729647039,-0.38442104726885545,2,0,110.4729,110.4729,0.0,0.0,0.1751999999999896,0.32269999999999754,0.0,18.00268487930298
2016-09-08,FR,0.37170000000000414,0.0,28.17554836273193,-0.9296339319682695,-0.3684843993077793,3,0,110.8056,110.8056,0.0,0.0,0.33270000000000266,0.4870999999999981,0.0,19.903955827440534
2016-09-09,FR,0.34019999999999584,0.0,16.356752395629883,-0.9358348973349941,-0.35243871088460327,4,0,111.1773,111.1773,0.0,0.0,0.37170000000000414,0.37699999999999534,0.0,19.854384599413187
2016-09-10,FR,0.45300000000000296,0.0,21.085560083389282,-0.9417589340994617,-0.33628873017668287,5,1,111.5175,111.5175,0.0,0.0,0.34019999999999584,0.5948000000000064,0.0,20.33243954522269
2016-09-11,FR,0.4468999999999994,0.0,13.426835632324218,-0.9474042892438845,-0.32003923622313857,6,1,111.9705,111.9705,0.0,0.0,0.45300000000000296,0.6500000000000057,0.0,18.538420799800328
2016-09-12,FR,0.3012999999999977,0.0,15.547361373901367,-0.9527692922168511,-0.30369503751065885,0,0,112.4174,112.4174,0.0,0.0,0.4468999999999994,0.33859999999999957,0.0,18.379250158582412
2016-09-13,FR,0.305499999999995,0.0,21.42264680862427,-0.9578523554276669,-0.28726097055059635,1,0,112.7187,112.7187,0.0,0.0,0.3012999999999977,0.1751999999999896,0.0,19.222731256484987
2016-09-14,FR,0.3628000000000071,0.0,22.502850580215455,-0.9626519747161487,-0.2707418984477642,2,0,113.0242,113.0242,0.0,0.0,0.305499999999995,0.33270000000000266,0.0,19.78822217668806
2016-09-15,FR,0.4124999999999943,0.0,18.468758869171143,-0.9671667297977312,-0.2541427094613622,3,0,113.387,113.387,0.0,0.0,0.3628000000000071,0.37170000000000414,0.0,18.40153796332223
2016-09-16,FR,0.3603999999999985,0.7559355545043935,28.270098400115966,-0.97139528468375,-0.23746831555846842,4,0,113.7995,113.7995,21.370372509985433,0.0,0.4124999999999943,0.34019999999999584,0.10799079350062765,20.10344453539167
2016-09-17,FR,0.4906000000000006,2.054352283477783,24.079290199279782,-0.9753363880767837,-0.2207236509605022,5,1,114.1599,114.1599,49.467344805414626,2.054352283477783,0.3603999999999985,0.45300000000000296,0.40146969114031095,20.53112026623317
2016-09-18,FR,0.5265000000000128,1.8638726139068602,22.119944763183593,-0.9789888737409319,-0.20391367068311472,6,1,114.6505,114.6505,41.228759265230366,1.8638726139068602,0.4906000000000006,0.4468999999999994,0.6677372074127196,21.77299299921308
2016-09-19,FR,0.18089999999999407,0.9025610351562463,14.515927505493165,-0.9823516608469237,-0.18704334906991657,0,0,115.177,115.177,13.10151055561094,0.0,0.5265000000000128,0.3012999999999977,0.7966744981493262,21.625645303726195
2016-09-20,FR,0.18269999999999698,1.01004011154175,10.252065968513488,-0.9854237542919524,-0.17011767832049052,1,0,115.3579,115.3579,10.354997854370744,0.0,0.18089999999999407,0.305499999999995,0.9409659426552904,20.02984804085323
2016-09-21,FR,0.3066000000000031,1.3347064495086656,12.256919717788698,-0.9882042449941422,-0.15314166701312007,2,0,115.5406,115.5406,16.359389798442507,0.0,0.18269999999999698,0.3628000000000071,1.1316382925850998,18.56614363193512
2016-09-22,FR,0.27370000000000516,1.1683938026428216,12.296416854858398,-0.9906923101615609,-0.13612033862266704,3,0,115.8472,115.8472,14.367057247929287,0.0,0.3066000000000031,0.4124999999999943,1.2985516929626457,17.684380487033298
2016-09-23,FR,0.31859999999998934,0.7041232490539535,11.775434255599976,-0.9928872135356962,-0.11905873003404988,4,0,116.1209,116.1209,8.291357027074277,0.0,0.27370000000000516,0.3603999999999985,1.2911499350411544,15.327999894959586
2016-09-24,FR,0.4375,0.18306072235107607,23.529679393768312,-0.994788305609327,-0.10196189005174576,5,1,116.4395,116.4395,4.307360106512457,0.18306072235107607,0.31859999999998934,0.4906000000000006,1.0238225691659104,15.249484065600805
2016-09-25,FR,0.4151000000000096,0.6473107147216801,27.267090129852296,-0.9963950238187231,-0.08483487790576538,6,1,116.877,116.877,17.65027960033516,0.6473107147216801,0.4375,0.5265000000000128,0.8500280121394562,15.984790546553475
2016-09-26,FR,0.281099999999995,1.6106224536895741,14.971974039077757,-0.9977068927101168,-0.06768276175455162,0,0,117.2921,117.2921,24.114197563396022,0.0,0.4151000000000096,0.18089999999999407,0.951179643358503,16.049940051351275
2016-09-27,FR,0.33490000000000464,1.216602497100828,17.409545707702637,-0.9987235240803972,-0.050510617185222886,1,0,117.5732,117.5732,21.18049678138203,0.0,0.281099999999995,0.18269999999999698,0.9806885555812285,17.072437156949725
2016-09-28,FR,0.3200999999999965,0.15016462326049762,18.489617729187014,-0.9994446170919858,-0.033323525711631344,2,0,117.9081,117.9081,2.7764864805339853,0.0,0.33490000000000464,0.3066000000000031,0.811468294688633,17.962822587149486
2016-09-29,FR,0.29179999999999495,0.17139371871948228,25.751977157592773,-0.9998699583618592,-0.016126573270657762,3,0,118.2282,118.2282,4.413727129418988,0.0,0.3200999999999965,0.27370000000000516,0.6690397112710131,19.885045487540108
2016-09-30,FR,0.4040999999999997,0.8757692718505865,15.706817388534546,-0.9999994220246925,0.001075151282798226,4,0,118.52,118.52,13.75554802744703,0.0,0.29179999999999495,0.31859999999998934,0.6935605716705321,20.446671649387902
2016-10-01,FR,0.3721000000000032,2.1147898387908928,27.660946273803713,-0.999832969770105,0.018276557681691223,5,1,118.9241,118.9241,58.4970881111809,2.1147898387908928,0.4040999999999997,0.4375,0.9695218740190773,21.036852632250106
2016-10-02,FR,0.4072000000000031,3.1868320846557623,25.08539276123047,-0.9993706508539969,0.03547255575312556,6,1,119.2962,119.2962,79.94293450768066,3.1868320846557623,0.3721000000000032,0.4151000000000096,1.3323106411525176,20.725181579589844
2016-10-03,FR,0.27249999999999375,3.7291234302520753,18.89525227546692,-0.9986126020839734,0.052658056924614005,0,0,119.7034,119.7034,70.46272798096753,0.0,0.4072000000000031,0.281099999999995,1.6349536378043035,21.28564989907401
2016-10-04,FR,0.3002000000000038,2.9396644783020047,26.68217029571533,-0.9975590477788613,0.06982797572987089,1,0,119.9759,119.9759,78.43662822231926,0.0,0.27249999999999375,0.33490000000000464,1.8811053494044716,22.610310554504398
2016-10-05,FR,0.2513000000000005,3.484748764038086,28.014283180236816,-0.9962102997023297,0.0869772313136861,2,0,120.2761,120.2761,97.62273868774318,0.0,0.3002000000000038,0.3200999999999965,2.3574745123726983,23.970977047511514
